country_code,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,qc_flag,area,production,yield
ZM,Maize,Annual,1997,11,1998,5,none,0,3226.851328049965,3288.565316501204,1.019125141562854
ZM,Maize,Annual,1998,11,1999,5,none,0,2096.722479579465,3389.2079955210183,1.6164313725490196
ZM,Maize,Annual,2000,11,2001,5,none,0,1666.4147288683853,2389.1124849670955,1.4336842105263157
ZM,Maize,Annual,2001,11,2002,5,none,0,2011.757254916768,2512.4125572302955,1.2488646684831968
ZM,Maize,Annual,2002,11,2003,5,none,0,2416.8860637815687,2870.8835808959143,1.1878439881456393
ZM,Maize,Annual,2003,11,2004,5,none,0,3455.617911442862,5535.886774769893,1.6019962034686972
ZM,Maize,Annual,2004,11,2005,5,none,0,4124.9246166890125,8088.954333212997,1.96099446290144
ZM,Maize,Annual,2005,11,2006,5,none,0,5067.7645290750725,12780.414277488948,2.52190373174689
ZM,Maize,Annual,2006,11,2007,5,none,0,3279.6443394289176,4549.848974063576,1.3872995066458451
ZM,Maize,Annual,2007,11,2008,5,none,0,2581.8465042664784,4557.059576532623,1.765038924274593
ZM,Maize,Annual,2008,11,2009,5,none,0,4765.854764106955,7788.310202922618,1.6341895816000642
ZM,Maize,Annual,2009,11,2010,5,none,0,6036.725258736593,15454.485024557189,2.5600775854741498
ZM,Maize,Annual,2010,11,2011,5,none,0,4732.942003865068,13453.80252612714,2.842587657981092
ZM,Maize,Annual,2011,11,2012,5,none,0,5732.19523205,18885.13558643,3.2945729902636485
ZM,Maize,Annual,2012,11,2013,5,none,0,7311.65769712,25327.61229601,3.464004107575541
ZM,Maize,Annual,2013,11,2014,5,none,0,6271.31051137,23309.64802309,3.716870338476972
ZM,Maize,Annual,2014,11,2015,5,none,0,9384.89766125,30702.77468232,3.271508735688293
ZM,Maize,Annual,2015,11,2016,5,none,0,8639.08424929,31181.72816634,3.609378872407994
ZM,Maize,Annual,2016,11,2017,5,none,0,7094.1399255,23136.38084552,3.2613369750934726
ZM,Maize,Annual,1979,11,1980,5,none,0,8453.0,9641.0,1.1405418194723769
ZM,Maize,Annual,1980,11,1981,5,none,0,3471.0,3959.0,1.1405934889080958
ZM,Maize,Annual,1981,11,1982,5,none,0,1250.0,1959.0,1.5672
ZM,Maize,Annual,1982,11,1983,5,none,0,1850.0,4167.0,2.2524324324324323
ZM,Maize,Annual,1983,11,1984,5,none,0,1759.0,2855.0,1.6230812961910177
ZM,Maize,Annual,1984,11,1985,5,none,0,2014.0,3254.0,1.615690168818272
ZM,Maize,Annual,1985,11,1986,5,none,0,2093.0,3252.0,1.553750597228858
ZM,Maize,Annual,1986,11,1987,5,none,0,3169.0,5056.0,1.5954559798043546
ZM,Maize,Annual,1987,11,1988,5,none,0,1844.0,3573.0,1.9376355748373104
ZM,Maize,Annual,1988,11,1989,5,none,0,5752.0,11671.0,2.0290333796940194
ZM,Maize,Annual,1989,11,1990,5,none,0,7798.0,9972.0,1.278789433187997
ZM,Maize,Annual,1990,11,1991,5,none,0,5042.0,8325.0,1.651130503768346
ZM,Maize,Annual,1991,11,1992,5,none,0,4588.0,5160.0,1.124673060156931
ZM,Maize,Annual,1992,11,1993,5,none,0,6979.0,12670.0,1.8154463390170512
ZM,Maize,Annual,1996,11,1997,5,none,0,6452.0,11822.76,1.832417854928704
ZM,Maize,Annual,1997,11,1998,5,none,0,6151.0,5952.87,0.9677889774020484
ZM,Maize,Annual,1998,11,1999,5,none,0,6021.0,8657.28,1.4378475336322871
ZM,Maize,Annual,2000,11,2001,5,none,0,6238.0,6354.09,1.0186101314523883
ZM,Maize,Annual,2001,11,2002,5,none,0,6301.0,6544.0,1.038565307094112
ZM,Maize,Annual,2002,11,2003,5,none,0,9695.0,15484.0,1.5971119133574008
ZM,Maize,Annual,2003,11,2004,5,none,0,13117.56,18915.8746,1.4420269165911954
ZM,Maize,Annual,2004,11,2005,5,none,0,14122.0,14415.87,1.020809375442572
ZM,Maize,Annual,2005,11,2006,5,none,0,14785.0,20414.0,1.3807237064592492
ZM,Maize,Annual,2006,11,2007,5,none,0,25109.79671601,33365.08174341,1.3287674974340369
ZM,Maize,Annual,2007,11,2008,5,none,0,14115.0,26809.0,1.8993269571377969
ZM,Maize,Annual,2008,11,2009,5,none,0,22766.99,44500.2501,1.954595231956442
ZM,Maize,Annual,2009,11,2010,5,none,0,23535.53377009,45616.31644897,1.9381891608908923
ZM,Maize,Annual,2010,11,2011,5,none,0,25391.57983804,43445.79169467,1.7110314510474989
ZM,Maize,Annual,2011,11,2012,5,none,0,22231.57924124,36702.38000164,1.6509119574175994
ZM,Maize,Annual,2012,11,2013,5,none,0,18109.34693901,28192.64066338,1.5568005162377894
ZM,Maize,Annual,2013,11,2014,5,none,0,23244.80631527,39259.1948778,1.6889448053610931
ZM,Maize,Annual,2014,11,2015,5,none,0,20400.28960223,40016.44625414,1.961562655942184
ZM,Maize,Annual,2015,11,2016,5,none,0,21982.37635364,32932.72954579,1.498142376237534
ZM,Maize,Annual,2016,11,2017,5,none,0,24288.61799306,29057.01521959,1.1963222949898786
ZM,Maize,Annual,1979,11,1980,5,none,0,381.2843714762925,141.75957401041643,0.3717948717948717
ZM,Maize,Annual,1980,11,1981,5,none,0,215.08349160201115,324.02188345238045,1.5064935064935066
ZM,Maize,Annual,1981,11,1982,5,none,0,523.7422685113908,710.1945161014459,1.356
ZM,Maize,Annual,1982,11,1983,5,none,0,523.7422685113908,710.1945161014459,1.356
ZM,Maize,Annual,1983,11,1984,5,none,0,416.2005227103852,748.6022824589479,1.7986577181208054
ZM,Maize,Annual,1984,11,1985,5,none,0,558.6584197454835,1048.8811830721452,1.8775
ZM,Maize,Annual,1985,11,1986,5,none,0,542.5969901778009,933.6578839996392,1.7207207207207205
ZM,Maize,Annual,1986,11,1987,5,none,0,664.8035194971253,1034.2163995538262,1.555672268907563
ZM,Maize,Annual,1988,11,1989,5,none,0,1441.3387229433474,2199.717527747842,1.526162790697675
ZM,Maize,Annual,1989,11,1990,5,none,0,1873.6006752214157,1252.7915062792467,0.668654491241148
ZM,Maize,Annual,1990,11,1991,5,none,0,1040.501306775963,1258.3780904767016,1.2093959731543624
ZM,Maize,Annual,1991,11,1992,5,none,0,883.3786262225458,651.5353820281701,0.7375494071146245
ZM,Maize,Annual,1992,11,1993,5,none,0,2603.3482360139533,2791.895452678054,1.0724248927038629
ZM,Maize,Annual,1996,11,1997,5,none,0,1756.2824070748638,2525.2757218545216,1.437852882703777
ZM,Maize,Annual,1997,11,1998,5,none,0,2362.0,2526.84,1.0697883149872989
ZM,Maize,Annual,1998,11,1999,5,none,0,3600.0,2424.51,0.673475
ZM,Maize,Annual,2000,11,2001,5,none,0,1738.0,1507.95,0.8676352128883774
ZM,Maize,Annual,2001,11,2002,5,none,0,1918.0,1700.0,0.886339937434828
ZM,Maize,Annual,2002,11,2003,5,none,0,2210.93,1677.98,0.7589475921897121
ZM,Maize,Annual,2003,11,2004,5,none,0,1877.13,2760.97477,1.4708489928774244
ZM,Maize,Annual,2004,11,2005,5,none,0,1738.0,2448.0,1.4085155350978136
ZM,Maize,Annual,2005,11,2006,5,none,0,2799.0,2541.0,0.9078242229367632
ZM,Maize,Annual,2006,11,2007,5,none,0,3865.40459053,2166.58262088,0.560506040218401
ZM,Maize,Annual,2007,11,2008,5,none,0,3910.0,3904.0,0.99846547314578
ZM,Maize,Annual,2008,11,2009,5,none,0,4791.73,4881.59007,1.0187531580452156
ZM,Maize,Annual,2009,11,2010,5,none,0,5796.11015631,7642.93697215,1.3186321111977886
ZM,Maize,Annual,2010,11,2011,5,none,0,7920.07133105,14418.26648255,1.8204717962607675
ZM,Maize,Annual,2011,11,2012,5,none,0,4163.42432616,7283.77618801,1.7494676538838294
ZM,Maize,Annual,2012,11,2013,5,none,0,5399.19258441,10131.99051381,1.876575127745176
ZM,Maize,Annual,2013,11,2014,5,none,0,5598.53308884,11869.87174419,2.1201753309007243
ZM,Maize,Annual,2014,11,2015,5,none,0,6949.60811743,14506.99574444,2.087455220396623
ZM,Maize,Annual,2015,11,2016,5,none,0,6945.72328818,11983.40574751,1.72529270895415
ZM,Maize,Annual,2016,11,2017,5,none,0,6649.53487932,9910.83642431,1.490455588876242
ZM,Maize,Annual,1979,11,1980,5,none,0,4047.0,7565.0,1.8692858907832963
ZM,Maize,Annual,1980,11,1981,5,none,0,528.0,842.0,1.5946969696969695
ZM,Maize,Annual,1981,11,1982,5,none,0,860.0,1152.0,1.3395348837209302
ZM,Maize,Annual,1982,11,1983,5,none,0,860.0,1152.0,1.3395348837209302
ZM,Maize,Annual,1983,11,1984,5,none,0,405.0,946.0,2.3358024691358024
ZM,Maize,Annual,1984,11,1985,5,none,0,642.0,1948.0,3.034267912772586
ZM,Maize,Annual,1985,11,1986,5,none,0,629.0,1765.0,2.8060413354531
ZM,Maize,Annual,1986,11,1987,5,none,0,1589.0,3531.0,2.222152297042165
ZM,Maize,Annual,1987,11,1988,5,none,0,2453.0,4809.0,1.9604565837749692
ZM,Maize,Annual,1988,11,1989,5,none,0,3426.0,5554.0,1.621132516053707
ZM,Maize,Annual,1989,11,1990,5,none,0,1657.0,2267.0,1.368135184067592
ZM,Maize,Annual,1990,11,1991,5,none,0,1478.0,2978.0,2.0148849797023005
ZM,Maize,Annual,1991,11,1992,5,none,0,1929.0,2864.0,1.4847071021254536
ZM,Maize,Annual,1992,11,1993,5,none,0,5025.0,9053.0,1.801592039800995
ZM,Maize,Annual,1996,11,1997,5,none,0,5031.0,7489.08,1.488586762075134
ZM,Maize,Annual,1997,11,1998,5,none,0,4394.0,5505.66,1.252994993172508
ZM,Maize,Annual,1998,11,1999,5,none,0,3691.0,2983.95,0.8084394473042535
ZM,Maize,Annual,2000,11,2001,5,none,0,3027.0,3246.48,1.0725074331020812
ZM,Maize,Annual,2001,11,2002,5,none,0,2915.0,3251.0,1.1152658662092625
ZM,Maize,Annual,2002,11,2003,5,none,0,2378.67,3260.28,1.3706314873437675
ZM,Maize,Annual,2003,11,2004,5,none,0,5000.59,10082.3407,2.01623022483347
ZM,Maize,Annual,2004,11,2005,5,none,0,6335.0,6076.46,0.95918863456985
ZM,Maize,Annual,2005,11,2006,5,none,0,8751.0,14916.0,1.704490915323963
ZM,Maize,Annual,2006,11,2007,5,none,0,8501.62997687,8428.47857001,0.9913956021305304
ZM,Maize,Annual,2007,11,2008,5,none,0,7099.0,7672.0,1.080715593745598
ZM,Maize,Annual,2008,11,2009,5,none,0,8297.24,9116.24572,1.0987082114052384
ZM,Maize,Annual,2009,11,2010,5,none,0,8197.05721526,16768.83327809,2.0457138260389844
ZM,Maize,Annual,2010,11,2011,5,none,0,10819.3806109,25021.40725488,2.3126469208109888
ZM,Maize,Annual,2011,11,2012,5,none,0,9445.87088253,24106.49922654,2.5520674087473094
ZM,Maize,Annual,2012,11,2013,5,none,0,7318.67589739,15100.86301545,2.0633326611491705
ZM,Maize,Annual,2013,11,2014,5,none,0,8226.18540372,20291.2802942,2.466669458364504
ZM,Maize,Annual,2014,11,2015,5,none,0,10262.65931615,29722.4296262,2.896172299067437
ZM,Maize,Annual,2015,11,2016,5,none,0,9474.11688048,29707.51718827,3.135650273586754
ZM,Maize,Annual,2016,11,2017,5,none,0,10971.29911371,28289.84881357,2.5785322704599607
ZM,Maize,Annual,1982,11,1983,5,none,0,15980.0,43605.0,2.728723404255319
ZM,Maize,Annual,1983,11,1984,5,none,0,21591.0,39093.0,1.810615534250382
ZM,Maize,Annual,1990,11,1991,5,none,0,18387.0,38262.0,2.080926741719693
ZM,Maize,Annual,1991,11,1992,5,none,0,22821.0,3182.0,0.1394329783970904
ZM,Maize,Annual,1992,11,1993,5,none,0,17078.0,39103.0,2.289670921653589
ZM,Maize,Annual,1996,11,1997,5,none,0,22953.0,37677.87,1.641522676774278
ZM,Maize,Annual,1997,11,1998,5,none,0,20286.0,28574.64,1.408589174800355
ZM,Maize,Annual,2000,11,2001,5,none,0,23103.0,48716.7,2.108674198156084
ZM,Maize,Annual,2001,11,2002,5,none,0,27426.0,17543.0,0.6396485087143586
ZM,Maize,Annual,2002,11,2003,5,none,0,25749.38,24597.2,0.9552540682532938
ZM,Maize,Annual,2003,11,2004,5,none,0,25094.25357143,43873.08151429,1.7483317999241006
ZM,Maize,Annual,2004,11,2005,5,none,0,37623.0,27996.89,0.7441429444754538
ZM,Maize,Annual,2005,11,2006,5,none,0,27867.0,47350.0,1.699142354756522
ZM,Maize,Annual,2007,11,2008,5,none,0,26763.0,13913.0,0.5198595075290513
ZM,Maize,Annual,2008,11,2009,5,none,0,27809.71,47413.05329,1.7049100220750235
ZM,Maize,Annual,1979,11,1980,5,none,0,2400.0,1872.0,0.78
ZM,Maize,Annual,1980,11,1981,5,none,0,2135.0,4009.0,1.877751756440281
ZM,Maize,Annual,1981,11,1982,5,none,0,1680.0,531.0,0.3160714285714285
ZM,Maize,Annual,1982,11,1983,5,none,0,1180.0,531.0,0.45
ZM,Maize,Annual,1983,11,1984,5,none,0,1638.0,1184.0,0.7228327228327228
ZM,Maize,Annual,1984,11,1985,5,none,0,4204.0,6821.0,1.6225023786869648
ZM,Maize,Annual,1985,11,1986,5,none,0,7509.0,14028.0,1.868158210147823
ZM,Maize,Annual,1987,11,1988,5,none,1,6456.0,20067.0,3.108271375464684
ZM,Maize,Annual,1988,11,1989,5,none,0,8745.0,8493.0,0.9711835334476844
ZM,Maize,Annual,1989,11,1990,5,none,0,7150.0,2574.0,0.36
ZM,Maize,Annual,1990,11,1991,5,none,0,1998.0,2707.0,1.354854854854855
ZM,Maize,Annual,1991,11,1992,5,none,0,1665.0,300.0,0.1801801801801801
ZM,Maize,Annual,1992,11,1993,5,none,0,1375.0,1204.0,0.8756363636363637
ZM,Maize,Annual,1996,11,1997,5,none,0,3075.0,1912.59,0.621980487804878
ZM,Maize,Annual,1997,11,1998,5,none,0,2183.0,2066.76,0.9467521759047184
ZM,Maize,Annual,1998,11,1999,5,none,0,2407.0,1604.07,0.666418778562526
ZM,Maize,Annual,2000,11,2001,5,none,0,2365.0,3273.57,1.3841733615221987
ZM,Maize,Annual,2002,11,2003,5,none,0,3107.16,1595.98,0.5136459017237607
ZM,Maize,Annual,2003,11,2004,5,none,0,2236.23,3468.43265,1.5510178514732385
ZM,Maize,Annual,2004,11,2005,5,none,0,1873.0,729.89,0.3896903363587827
ZM,Maize,Annual,2005,11,2006,5,none,0,3002.0,2865.0,0.9543637574950034
ZM,Maize,Annual,2006,11,2007,5,none,0,3065.67102328,2997.8372427,0.9778731050837204
ZM,Maize,Annual,2007,11,2008,5,none,0,3890.0,1667.0,0.4285347043701799
ZM,Maize,Annual,2008,11,2009,5,none,0,4561.39,4599.22523,1.0082946711419103
ZM,Maize,Annual,2009,11,2010,5,none,0,4039.79855173,4772.98330921,1.1814904253495564
ZM,Maize,Annual,2010,11,2011,5,none,0,5314.2644809,6813.52943186,1.2821208760588616
ZM,Maize,Annual,2011,11,2012,5,none,0,5892.2128842,8703.62332562,1.4771399975990025
ZM,Maize,Annual,2012,11,2013,5,none,0,8597.68549013,10360.2836801,1.2050084516342725
ZM,Maize,Annual,2013,11,2014,5,none,0,8259.1474067,15643.84236245,1.8941231572836892
ZM,Maize,Annual,2014,11,2015,5,none,0,9927.12971119,14296.92605084,1.4401872914709983
ZM,Maize,Annual,2015,11,2016,5,none,0,7030.65414702,13694.11266073,1.947772195071544
ZM,Maize,Annual,2016,11,2017,5,none,0,9313.78985465,17739.68108823,1.9046683858100248
ZM,Maize,Annual,1979,11,1980,5,none,0,7559.783034645894,36417.364823647935,4.8172500000000005
ZM,Maize,Annual,1980,11,1981,5,none,0,5421.309408720436,18904.371445587258,3.487048980303295
ZM,Maize,Annual,1981,11,1982,5,none,0,3968.8860931890954,9740.591445565367,2.454238095238095
ZM,Maize,Annual,1982,11,1983,5,none,0,3779.891517322947,8039.640262770042,2.12695
ZM,Maize,Annual,1983,11,1984,5,none,0,2708.292272161892,5791.171793690487,2.13831123517097
ZM,Maize,Annual,1984,11,1985,5,none,0,3247.304802532144,9082.134343247712,2.7968222558491447
ZM,Maize,Annual,1986,11,1987,5,none,0,8255.09407925745,13326.196538897915,1.614299777925319
ZM,Maize,Annual,1987,11,1988,5,none,0,7224.506657059348,27132.62829507171,3.75563752419819
ZM,Maize,Annual,1988,11,1989,5,none,0,13911.323745779508,28337.09072706667,2.0369801785156305
ZM,Maize,Annual,1989,11,1990,5,none,0,12288.4273228169,20829.0922062081,1.6950169178714245
ZM,Maize,Annual,1990,11,1991,5,none,0,2674.273248505985,6257.04342320054,2.339717314487632
ZM,Maize,Annual,1991,11,1992,5,none,0,3164.1471891510387,854.255482914986,0.2699796917930952
ZM,Maize,Annual,1992,11,1993,5,none,0,3857.7572825798,9607.5392641556,2.4904467960023515
ZM,Maize,Annual,1996,11,1997,5,none,0,7328.264679209863,13885.08562881201,1.894730367504836
ZM,Maize,Annual,1997,11,1998,5,none,0,7675.761306532663,2539.396952445152,0.3308332360835569
ZM,Maize,Annual,1998,11,1999,5,none,0,8350.268047554848,5792.26617477632,0.6936623042265607
ZM,Maize,Annual,2000,11,2001,5,none,0,7321.040629979164,1487.1664364505452,0.203135935397039
ZM,Maize,Annual,2002,11,2003,5,none,0,4922.869086285084,3478.072063978429,0.7065132147568577
ZM,Maize,Annual,2003,11,2004,5,none,0,3291.99598786616,4822.3526214117965,1.4648719619301842
ZM,Maize,Annual,2004,11,2005,5,none,0,6924.219267067042,3529.040767250888,0.5096662354463131
ZM,Maize,Annual,2005,11,2006,5,none,0,15221.637516852554,4950.861563917147,0.3252515741776026
ZM,Maize,Annual,2006,11,2007,5,none,0,14308.57252198002,7464.499454074967,0.5216802334829994
ZM,Maize,Annual,2007,11,2008,5,none,0,15075.628753523715,7927.469665400171,0.5258467023172906
ZM,Maize,Annual,2008,11,2009,5,none,0,19809.41201250153,10851.675230682067,0.5478040046738226
ZM,Maize,Annual,2009,11,2010,5,none,0,23765.54332500026,31666.22810716059,1.3324428427373327
ZM,Maize,Annual,2010,11,2011,5,none,0,21343.07898065509,36189.40842318339,1.6956039218139378
ZM,Maize,Annual,2011,11,2012,5,none,0,29044.23750324,34837.82291889,1.199474522786274
ZM,Maize,Annual,2012,11,2013,5,none,0,31711.53751939,31498.74287983,0.9932896776313704
ZM,Maize,Annual,2013,11,2014,5,none,0,23148.46688579,31050.00540749,1.341341764043582
ZM,Maize,Annual,2014,11,2015,5,none,0,32499.87016112,14587.59655302,0.4488509178867835
ZM,Maize,Annual,2015,11,2016,5,none,0,29065.4878548,29115.28832357,1.0017133883669451
ZM,Maize,Annual,1979,11,1980,5,none,0,6600.0,10107.0,1.5313636363636365
ZM,Maize,Annual,1980,11,1981,5,none,1,6870.0,41505.0,6.041484716157205
ZM,Maize,Annual,1981,11,1982,5,none,0,5384.0,6017.0,1.1175705794947994
ZM,Maize,Annual,1982,11,1983,5,none,0,5184.0,6017.0,1.1606867283950617
ZM,Maize,Annual,1983,11,1984,5,none,0,4094.0,2790.0,0.6814851001465559
ZM,Maize,Annual,1984,11,1985,5,none,0,10352.0,7041.0,0.6801584234930448
ZM,Maize,Annual,1985,11,1986,5,none,0,6459.0,10895.0,1.6867936213036074
ZM,Maize,Annual,1986,11,1987,5,none,0,5825.0,3332.0,0.5720171673819743
ZM,Maize,Annual,1987,11,1988,5,none,0,5712.0,14545.0,2.546393557422969
ZM,Maize,Annual,1988,11,1989,5,none,0,12729.0,17932.0,1.4087516694162936
ZM,Maize,Annual,1989,11,1990,5,none,0,10348.0,5231.0,0.5055083107846927
ZM,Maize,Annual,1990,11,1991,5,none,0,9291.0,9535.0,1.026261973953288
ZM,Maize,Annual,1991,11,1992,5,none,0,8798.0,1584.0,0.1800409183905433
ZM,Maize,Annual,1992,11,1993,5,none,0,3669.0,8469.0,2.308258381030253
ZM,Maize,Annual,1996,11,1997,5,none,0,645.0,1022.49,1.5852558139534885
ZM,Maize,Annual,1997,11,1998,5,none,0,441.0,204.48,0.463673469387755
ZM,Maize,Annual,1998,11,1999,5,none,0,763.0,909.45,1.1919397116644823
ZM,Maize,Annual,2000,11,2001,5,none,0,916.0,452.43,0.4939192139737991
ZM,Maize,Annual,2002,11,2003,5,none,0,1154.44,1368.52,1.1854405599251585
ZM,Maize,Annual,2003,11,2004,5,none,0,326.58642857,540.97491714,1.6564525338934846
ZM,Maize,Annual,2004,11,2005,5,none,0,457.0,138.14,0.3022757111597374
ZM,Maize,Annual,2005,11,2006,5,none,0,179.0,312.0,1.7430167597765365
ZM,Maize,Annual,2006,11,2007,5,none,0,547.12112983,279.19554037,0.5102993197443332
ZM,Maize,Annual,2007,11,2008,5,none,0,854.0,449.0,0.5257611241217799
ZM,Maize,Annual,2008,11,2009,5,none,0,1648.06,1224.51164,0.7430018567285172
ZM,Maize,Annual,2009,11,2010,5,none,0,1479.45914879,1670.47169534,1.129109713307206
ZM,Maize,Annual,2010,11,2011,5,none,0,1319.66824212,1601.73135097,1.213737892484914
ZM,Maize,Annual,2011,11,2012,5,none,0,556.5870466,335.46595379,0.6027196569507803
ZM,Maize,Annual,2012,11,2013,5,none,0,565.84236641,287.74614756,0.5085270468268612
ZM,Maize,Annual,2013,11,2014,5,none,0,510.89053179,789.686445,1.5457057742549791
ZM,Maize,Annual,2015,11,2016,5,none,0,396.16022282,112.62635238,0.2842949541432712
ZM,Maize,Annual,2016,11,2017,5,none,0,195.31979729,161.56350861,0.8271742590953004
ZM,Maize,Annual,1979,11,1980,5,none,0,22000.0,39600.0,1.8
ZM,Maize,Annual,1981,11,1982,5,none,0,5920.0,18810.0,3.177364864864865
ZM,Maize,Annual,1982,11,1983,5,none,0,5620.0,18000.0,3.202846975088968
ZM,Maize,Annual,1983,11,1984,5,none,0,9212.0,9856.0,1.0699088145896656
ZM,Maize,Annual,1985,11,1986,5,none,0,13800.0,47368.0,3.4324637681159422
ZM,Maize,Annual,1986,11,1987,5,none,0,23194.0,18781.0,0.8097352763645771
ZM,Maize,Annual,1989,11,1990,5,none,0,47989.0,38122.0,0.7943903811290087
ZM,Maize,Annual,1990,11,1991,5,none,0,43192.0,37310.0,0.8638173735877014
ZM,Maize,Annual,1991,11,1992,5,none,0,31677.0,3421.0,0.1079963380370615
ZM,Maize,Annual,1992,11,1993,5,none,0,17868.0,29153.0,1.6315760017909111
ZM,Maize,Annual,1996,11,1997,5,none,0,36246.0,46207.44,1.274828670749876
ZM,Maize,Annual,1997,11,1998,5,none,0,20269.0,24202.35,1.194057427598796
ZM,Maize,Annual,1998,11,1999,5,none,0,16118.0,22706.01,1.4087361955577613
ZM,Maize,Annual,2000,11,2001,5,none,0,24718.0,30275.55,1.2248381746095962
ZM,Maize,Annual,2001,11,2002,5,none,0,27955.0,9807.0,0.3508138079055625
ZM,Maize,Annual,2002,11,2003,5,none,0,20340.84,16794.27,0.8256428938037957
ZM,Maize,Annual,2003,11,2004,5,none,0,13508.03428571,22000.86574286,1.6287244522420612
ZM,Maize,Annual,2004,11,2005,5,none,0,18313.0,14580.25,0.7961693878665429
ZM,Maize,Annual,2005,11,2006,5,none,0,16592.0,33976.0,2.047733847637416
ZM,Maize,Annual,2006,11,2007,5,none,0,26276.72332901,28062.4169821,1.0679572422608172
ZM,Maize,Annual,2007,11,2008,5,none,0,36502.0,11757.0,0.322091940167662
ZM,Maize,Annual,2014,11,2015,5,none,0,41502.9397082,40238.83261475,0.9695417456609648
ZM,Maize,Annual,2015,11,2016,5,none,0,33375.20774566,47420.89298725,1.4208418820528976
ZM,Maize,Annual,1979,11,1980,5,none,0,15155.266733523637,11497.164225719367,0.7586249999999999
ZM,Maize,Annual,1980,11,1981,5,none,1,9977.217266236392,40862.387930263096,4.095569620253165
ZM,Maize,Annual,1981,11,1982,5,none,0,7600.366266862103,15805.04879472346,2.0795114656031903
ZM,Maize,Annual,1982,11,1983,5,none,0,6968.896819631951,10121.823769652096,1.452428416092787
ZM,Maize,Annual,1983,11,1984,5,none,0,11634.193095768307,11153.013376978934,0.9586409031697788
ZM,Maize,Annual,1985,11,1986,5,none,0,14883.734871214669,25846.675944577328,1.7365719134493
ZM,Maize,Annual,1986,11,1987,5,none,0,13000.061510127129,10191.285408847414,0.7839413221936172
ZM,Maize,Annual,1987,11,1988,5,none,0,13356.210278364932,24655.72456710126,1.8460120088884688
ZM,Maize,Annual,1988,11,1989,5,none,0,20535.386423924523,26363.217952411596,1.2837945879458796
ZM,Maize,Annual,1989,11,1990,5,none,0,16034.903673515237,8438.957692783744,0.5262867719450242
ZM,Maize,Annual,1990,11,1991,5,none,0,18646.661307259143,22227.0930730541,1.1920146296860712
ZM,Maize,Annual,1992,11,1993,5,none,0,3653.682221673656,10902.320006428565,2.983926719668165
ZM,Maize,Annual,1996,11,1997,5,none,0,15904.189497938594,21144.89336378001,1.3295171920908442
ZM,Maize,Annual,1997,11,1998,5,none,0,9257.0,12251.7,1.3235065355946851
ZM,Maize,Annual,1998,11,1999,5,none,0,10995.0,16256.7,1.4785538881309688
ZM,Maize,Annual,2000,11,2001,5,none,0,12515.0,19964.97,1.5952832600878946
ZM,Maize,Annual,2001,11,2002,5,none,0,16945.0,7596.0,0.4482738270876364
ZM,Maize,Annual,2002,11,2003,5,none,0,19763.01,20444.63,1.034489685528672
ZM,Maize,Annual,2003,11,2004,5,none,0,7262.63,15246.5091,2.0993096302579093
ZM,Maize,Annual,2004,11,2005,5,none,0,16362.0,7452.28,0.4554626573768487
ZM,Maize,Annual,2005,11,2006,5,none,0,9850.0,14692.0,1.4915736040609138
ZM,Maize,Annual,2006,11,2007,5,none,0,16917.56238778,18385.86959268,1.0867918894722444
ZM,Maize,Annual,2007,11,2008,5,none,0,26374.0,7082.0,0.268522029271252
ZM,Maize,Annual,2008,11,2009,5,none,0,23416.28,23340.02264,0.9967434041615492
ZM,Maize,Annual,2010,11,2011,5,none,0,26802.93630988,44292.21623008,1.6525135797809274
ZM,Maize,Annual,2011,11,2012,5,none,0,28943.81059778,41712.49724974,1.4411543051259244
ZM,Maize,Annual,2012,11,2013,5,none,0,36772.06950325,30019.55365996,0.8163683487356294
ZM,Maize,Annual,2014,11,2015,5,none,0,36697.71711322,39742.7335924,1.082975637688456
ZM,Maize,Annual,2015,11,2016,5,none,0,32113.4391269,43006.17715044,1.339195624003274
ZM,Maize,Annual,2016,11,2017,5,none,0,44321.13498392,46352.10113294,1.0458238749923
ZM,Maize,Annual,1979,11,1980,5,none,0,8844.733266476369,6709.835774280636,0.758625
ZM,Maize,Annual,1980,11,1981,5,none,1,5822.782733763609,23847.612069736908,4.095569620253165
ZM,Maize,Annual,1981,11,1982,5,none,0,4435.633733137899,9223.951205276542,2.0795114656031903
ZM,Maize,Annual,1982,11,1983,5,none,0,4067.1031803680494,5907.1762303479045,1.4524284160927872
ZM,Maize,Annual,1983,11,1984,5,none,0,6789.806904231692,6508.986623021067,0.9586409031697786
ZM,Maize,Annual,1985,11,1986,5,none,0,8686.265128785333,15084.324055422678,1.7365719134493
ZM,Maize,Annual,1986,11,1987,5,none,0,7586.938489872875,5947.714591152588,0.7839413221936173
ZM,Maize,Annual,1987,11,1988,5,none,0,7794.789721635069,14389.275432898745,1.846012008888469
ZM,Maize,Annual,1988,11,1989,5,none,0,11984.61357607548,15385.782047588413,1.2837945879458794
ZM,Maize,Annual,1989,11,1990,5,none,0,9358.096326484769,4925.0423072162575,0.5262867719450242
ZM,Maize,Annual,1990,11,1991,5,none,0,10882.338692740865,12971.906926945903,1.192014629686071
ZM,Maize,Annual,1992,11,1993,5,none,0,2132.3177783263445,6362.679993571438,2.983926719668165
ZM,Maize,Annual,1996,11,1997,5,none,0,9281.81050206141,12340.326636219994,1.3295171920908442
